ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.256,1,0,0,0,0,0,0,0,0,0
0.256,2,0,0,0,0,0,0,0,0,0
0.256,3,0,0,0,0,0,0,0,0,0
0.256,4,0,0,0,0,0,0,0,0,0
0.256,5,0,0,0,0,0,0,0,0,0
0.256,0,1,0,0,0,0,0,0,0,0
0.256,1,1,0,0,0,0,0,0,0,0
0.256,2,1,0,0,0,0,0,0,0,0
0.256,3,1,0,0,0,0,0,0,0,0
0.256,4,1,0,0,0,0,0,0,0,0
0.256,5,1,0,0,0,0,0,0,0,0
0.273,0,0,0,0,0,-0.0388395,0.078206,-1.64545,-0.000367963,-0.00102791
0.273,1,0,0,0,0,0,0,0,0,0
0.273,2,0,0,0,0,0,0,0,0,0
0.273,3,0,0,0,0,0,0,0,0,0
0.273,4,0,0,0,0,0,0,0,0,0
0.273,5,0,0,0,0,0,0,0,0,0
0.273,0,1,0,0,0,0,0,0,0,0
0.273,1,1,0,0,0,0,0,0,0,0
0.273,2,1,0,0,0,0,0,0,0,0
0.273,3,1,0,0,0,0,0,0,0,0
0.273,4,1,0,0,0,0,0,0,0,0
0.273,5,1,0,0,0,0,0,0,0,0
0.288,0,0,0,0,0,-0.0388798,0.0782423,-1.64604,-0.000888915,-0.000229226
0.288,1,0,0,0,0,0,0,0,0,0
0.288,2,0,0,0,0,0,0,0,0,0
0.288,3,0,0,0,0,0,0,0,0,0
0.288,4,0,0,0,0,0,0,0,0,0
0.288,5,0,0,0,0,0,0,0,0,0
0.288,0,1,0,0,0,0,0,0,0,0
0.288,1,1,0,0,0,0,0,0,0,0
0.288,2,1,0,0,0,0,0,0,0,0
0.288,3,1,0,0,0,0,0,0,0,0
0.288,4,1,0,0,0,0,0,0,0,0
0.288,5,1,0,0,0,0,0,0,0,0
0.304,0,0,0,0,0,-0.0388406,0.0780942,-1.64668,-8.16192e-05,-0.0024145
0.304,1,0,0,0,0,0,0,0,0,0
0.304,2,0,0,0,0,0,0,0,0,0
0.304,3,0,0,0,0,0,0,0,0,0
0.304,4,0,0,0,0,0,0,0,0,0
0.304,5,0,0,0,0,0,0,0,0,0
0.304,0,1,0,0,0,0,0,0,0,0
0.304,1,1,0,0,0,0,0,0,0,0
0.304,2,1,0,0,0,0,0,0,0,0
0.304,3,1,0,0,0,0,0,0,0,0
0.304,4,1,0,0,0,0,0,0,0,0
0.304,5,1,0,0,0,0,0,0,0,0
0.320,0,0,0,0,0,-0.0389529,0.0782898,-1.64692,-0.00176047,0.00112774
0.320,1,0,0,0,0,0,0,0,0,0
0.320,2,0,0,0,0,0,0,0,0,0
0.320,3,0,0,0,0,0,0,0,0,0
0.320,4,0,0,0,0,0,0,0,0,0
0.320,5,0,0,0,0,0,0,0,0,0
0.320,0,1,0,0,0,0,0,0,0,0
0.320,1,1,0,0,0,0,0,0,0,0
0.320,2,1,0,0,0,0,0,0,0,0
0.320,3,1,0,0,0,0,0,0,0,0
0.320,4,1,0,0,0,0,0,0,0,0
0.320,5,1,0,0,0,0,0,0,0,0
0.336,0,0,0,0,0,-0.0389516,0.0782551,-1.64589,-0.00131441,0.000330119
0.336,1,0,0,0,0,0,0,0,0,0
0.336,2,0,0,0,0,0,0,0,0,0
0.336,3,0,0,0,0,0,0,0,0,0
0.336,4,0,0,0,0,0,0,0,0,0
0.336,5,0,0,0,0,0,0,0,0,0
0.336,0,1,0,0,0,0,0,0,0,0
0.336,1,1,0,0,0,0,0,0,0,0
0.336,2,1,0,0,0,0,0,0,0,0
0.336,3,1,0,0,0,0,0,0,0,0
0.336,4,1,0,0,0,0,0,0,0,0
0.336,5,1,0,0,0,0,0,0,0,0
0.352,0,0,0,0,0,-0.0389515,0.0783089,-1.64661,-0.000994373,0.00106382
0.352,1,0,0,0,0,0,0,0,0,0
0.352,2,0,0,0,0,0,0,0,0,0
0.352,3,0,0,0,0,0,0,0,0,0
0.352,4,0,0,0,0,0,0,0,0,0
0.352,5,0,0,0,0,0,0,0,0,0
0.352,0,1,0,0,0,0,0,0,0,0
0.352,1,1,0,0,0,0,0,0,0,0
0.352,2,1,0,0,0,0,0,0,0,0
0.352,3,1,0,0,0,0,0,0,0,0
0.352,4,1,0,0,0,0,0,0,0,0
0.352,5,1,0,0,0,0,0,0,0,0
0.369,0,0,0,0,0,-0.0389141,0.0783433,-1.64633,-0.000187447,0.00132716
0.369,1,0,0,0,0,0,0,0,0,0
0.369,2,0,0,0,0,0,0,0,0,0
0.369,3,0,0,0,0,0,0,0,0,0
0.369,4,0,0,0,0,0,0,0,0,0
0.369,5,0,0,0,0,0,0,0,0,0
0.369,0,1,0,0,0,0,0,0,0,0
0.369,1,1,0,0,0,0,0,0,0,0
0.369,2,1,0,0,0,0,0,0,0,0
0.369,3,1,0,0,0,0,0,0,0,0
0.369,4,1,0,0,0,0,0,0,0,0
0.369,5,1,0,0,0,0,0,0,0,0
0.384,0,0,0,0,0,-0.0388875,0.0782283,-1.64695,0.000259498,-0.000734103
0.384,1,0,0,0,0,0,0,0,0,0
0.384,2,0,0,0,0,0,0,0,0,0
0.384,3,0,0,0,0,0,0,0,0,0
0.384,4,0,0,0,0,0,0,0,0,0
0.384,5,0,0,0,0,0,0,0,0,0
0.384,0,1,0,0,0,0,0,0,0,0
0.384,1,1,0,0,0,0,0,0,0,0
0.384,2,1,0,0,0,0,0,0,0,0
0.384,3,1,0,0,0,0,0,0,0,0
0.384,4,1,0,0,0,0,0,0,0,0
0.384,5,1,0,0,0,0,0,0,0,0
