ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.129,2,1,0,0,0,0,0,0,0,0
0.129,3,1,0,0,0,0,0,0,0,0
0.129,4,1,0,0,0,0,0,0,0,0
0.129,5,1,0,0,0,0,0,0,0,0
0.146,0,0,0.61695,0.121906,0,0.691525,-0.0609532,-0.65345,-0.360688,0.0796282
0.146,1,0,0,0,0,0,0,0,0,0
0.146,2,0,0,0,0,0,0,0,0,0
0.146,3,0,0,0,0,0,0,0,0,0
0.146,4,0,0,0,0,0,0,0,0,0
0.146,5,0,0,0,0,0,0,0,0,0
0.146,0,1,0,0,0,0,0,0,0,0
0.146,1,1,0,0,0,0,0,0,0,0
0.146,2,1,0,0,0,0,0,0,0,0
0.146,3,1,0,0,0,0,0,0,0,0
0.146,4,1,0,0,0,0,0,0,0,0
0.146,5,1,0,0,0,0,0,0,0,0
0.162,0,0,0.62142,0.123896,0,0.68929,-0.061948,-0.666204,-0.307205,0.0453088
0.162,1,0,0,0,0,0,0,0,0,0
0.162,2,0,0,0,0,0,0,0,0,0
0.162,3,0,0,0,0,0,0,0,0,0
0.162,4,0,0,0,0,0,0,0,0,0
0.162,5,0,0,0,0,0,0,0,0,0
0.162,0,1,0,0,0,0,0,0,0,0
0.162,1,1,0,0,0,0,0,0,0,0
0.162,2,1,0,0,0,0,0,0,0,0
0.162,3,1,0,0,0,0,0,0,0,0
0.162,4,1,0,0,0,0,0,0,0,0
0.162,5,1,0,0,0,0,0,0,0,0
0.177,0,0,0.623022,0.126153,0,0.688489,-0.0630766,-0.676236,-0.244966,0.0172706
0.177,1,0,0,0,0,0,0,0,0,0
0.177,2,0,0,0,0,0,0,0,0,0
0.177,3,0,0,0,0,0,0,0,0,0
0.177,4,0,0,0,0,0,0,0,0,0
0.177,5,0,0,0,0,0,0,0,0,0
0.177,0,1,0,0,0,0,0,0,0,0
0.177,1,1,0,0,0,0,0,0,0,0
0.177,2,1,0,0,0,0,0,0,0,0
0.177,3,1,0,0,0,0,0,0,0,0
0.177,4,1,0,0,0,0,0,0,0,0
0.177,5,1,0,0,0,0,0,0,0,0
0.193,0,0,0.621853,0.128892,0,0.689074,-0.0644462,-0.684759,-0.176835,-0.00762666
0.193,1,0,0,0,0,0,0,0,0,0
0.193,2,0,0,0,0,0,0,0,0,0
0.193,3,0,0,0,0,0,0,0,0,0
0.193,4,0,0,0,0,0,0,0,0,0
0.193,5,0,0,0,0,0,0,0,0,0
0.193,0,1,0,0,0,0,0,0,0,0
0.193,1,1,0,0,0,0,0,0,0,0
0.193,2,1,0,0,0,0,0,0,0,0
0.193,3,1,0,0,0,0,0,0,0,0
0.193,4,1,0,0,0,0,0,0,0,0
0.193,5,1,0,0,0,0,0,0,0,0
0.209,0,0,0.618927,0.13209,0,0.690537,-0.0660448,-0.692837,-0.111905,-0.0299624
0.209,1,0,0,0,0,0,0,0,0,0
0.209,2,0,0,0,0,0,0,0,0,0
0.209,3,0,0,0,0,0,0,0,0,0
0.209,4,0,0,0,0,0,0,0,0,0
0.209,5,0,0,0,0,0,0,0,0,0
0.209,0,1,0,0,0,0,0,0,0,0
0.209,1,1,0,0,0,0,0,0,0,0
0.209,2,1,0,0,0,0,0,0,0,0
0.209,3,1,0,0,0,0,0,0,0,0
0.209,4,1,0,0,0,0,0,0,0,0
0.209,5,1,0,0,0,0,0,0,0,0
0.226,0,0,0.613988,0.13535,0,0.693006,-0.0676751,-0.698876,-0.0474709,-0.0473726
0.226,1,0,0,0,0,0,0,0,0,0
0.226,2,0,0,0,0,0,0,0,0,0
0.226,3,0,0,0,0,0,0,0,0,0
0.226,4,0,0,0,0,0,0,0,0,0
0.226,5,0,0,0,0,0,0,0,0,0
0.226,0,1,0,0,0,0,0,0,0,0
0.226,1,1,0,0,0,0,0,0,0,0
0.226,2,1,0,0,0,0,0,0,0,0
0.226,3,1,0,0,0,0,0,0,0,0
0.226,4,1,0,0,0,0,0,0,0,0
