ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.147,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.147,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.147,2,1,0,0,0,0,0,0,0,0
0.147,3,1,0,0,0,0,0,0,0,0
0.147,4,1,0,0,0,0,0,0,0,0
0.147,5,1,0,0,0,0,0,0,0,0
0.164,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.164,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.164,2,0,0,0,0,0,0,0,0,0
0.164,3,0,0,0,0,0,0,0,0,0
0.164,4,0,0,0,0,0,0,0,0,0
0.164,5,0,0,0,0,0,0,0,0,0
0.164,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.164,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.164,2,1,0,0,0,0,0,0,0,0
0.164,3,1,0,0,0,0,0,0,0,0
0.164,4,1,0,0,0,0,0,0,0,0
0.164,5,1,0,0,0,0,0,0,0,0
0.179,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.179,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.179,2,0,0,0,0,0,0,0,0,0
0.179,3,0,0,0,0,0,0,0,0,0
0.179,4,0,0,0,0,0,0,0,0,0
0.179,5,0,0,0,0,0,0,0,0,0
0.179,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.179,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.179,2,1,0,0,0,0,0,0,0,0
0.179,3,1,0,0,0,0,0,0,0,0
0.179,4,1,0,0,0,0,0,0,0,0
0.179,5,1,0,0,0,0,0,0,0,0
0.195,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.195,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.195,2,0,0,0,0,0,0,0,0,0
0.195,3,0,0,0,0,0,0,0,0,0
0.195,4,0,0,0,0,0,0,0,0,0
0.195,5,0,0,0,0,0,0,0,0,0
0.195,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.195,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.195,2,1,0,0,0,0,0,0,0,0
0.195,3,1,0,0,0,0,0,0,0,0
0.195,4,1,0,0,0,0,0,0,0,0
0.195,5,1,0,0,0,0,0,0,0,0
0.211,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.211,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.211,2,0,0,0,0,0,0,0,0,0
0.211,3,0,0,0,0,0,0,0,0,0
0.211,4,0,0,0,0,0,0,0,0,0
0.211,5,0,0,0,0,0,0,0,0,0
0.211,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.211,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.211,2,1,0,0,0,0,0,0,0,0
0.211,3,1,0,0,0,0,0,0,0,0
0.211,4,1,0,0,0,0,0,0,0,0
0.211,5,1,0,0,0,0,0,0,0,0
0.227,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.227,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.227,2,0,0,0,0,0,0,0,0,0
0.227,3,0,0,0,0,0,0,0,0,0
0.227,4,0,0,0,0,0,0,0,0,0
0.227,5,0,0,0,0,0,0,0,0,0
0.227,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.227,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.227,2,1,0,0,0,0,0,0,0,0
0.227,3,1,0,0,0,0,0,0,0,0
0.227,4,1,0,0,0,0,0,0,0,0
0.227,5,1,0,0,0,0,0,0,0,0
0.243,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.243,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.243,2,0,0,0,0,0,0,0,0,0
0.243,3,0,0,0,0,0,0,0,0,0
0.243,4,0,0,0,0,0,0,0,0,0
0.243,5,0,0,0,0,0,0,0,0,0
0.243,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.243,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.243,2,1,0,0,0,0,0,0,0,0
0.243,3,1,0,0,0,0,0,0,0,0
0.243,4,1,0,0,0,0,0,0,0,0
0.243,5,1,0,0,0,0,0,0,0,0
0.261,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.261,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.261,2,0,0,0,0,0,0,0,0,0
0.261,3,0,0,0,0,0,0,0,0,0
0.261,4,0,0,0,0,0,0,0,0,0
0.261,5,0,0,0,0,0,0,0,0,0
